id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesXY;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;num_pdl;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;horaires;raccordement
FR*V75*EPX08*13*1;En service;08e Arrondissement;FR*V75*PPX08*13;FRV75PPX0813;Paris | Rue François 1er 38;;6;2024-11-08;Accès libre;38 Rue François 1er 75008 Paris;48.86821, 2.3046348;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7454992663469;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08131;2021-09-21T15:14:13+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*14*2;En service;08e Arrondissement;FR*V75*PPX08*14;FRV75PPX0814;Paris | Avenue George V 44;;6;2024-11-08;Accès libre;44 Avenue George V 75008 Paris;48.87057, 2.301121;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7407814660788;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08142;2021-09-21T15:10:47+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX09*05*2;En service;09e Arrondissement;FR*V75*PPX09*05;FRV75PPX0905;Paris | Rue de la Chaussée d'Antin 5;;5;2024-11-08;Accès libre;5 Rue de la Chaussée d'Antin 75009 Paris;48.871643, 2.3338861;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7117076624469;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09052;2021-08-26T18:21:33+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*10*3;En service;08e Arrondissement;FR*V75*PPX08*10;FRV75PPX0810;Paris | Rue de Courcelles 69;;7;2024-11-08;Accès libre;69 Rue de Courcelles 75008 Paris;48.87835, 2.3044934;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7549927543998;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08103;2021-09-14T15:58:53+02:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;
FR*V75*EPX06*05*3;En service;06e Arrondissement;FR*V75*PPX06*05;FRV75PPX0605;Paris | Rue Jacques Callot 5;;4;2024-11-08;Accès libre;5 Rue Jacques Callot 75006 Paris;48.855206, 2.337108;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7305788618560;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06053;2021-08-11T12:12:38+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX02*03*2;En service;Paris centre;FR*V75*PPX02*03;FRV75PPX0203;Paris | Rue Vivienne 43;;4;2024-11-08;Accès libre;43 Rue Vivienne 75002 Paris;48.870564, 2.3408933;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7156874019315;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX02032;2021-11-03T10:23:25+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX20*07*4;En service;20e Arrondissement;FR*V75*PPX20*07;FRV75PPX2007;Paris | Rue de Bagnolet 142;;6;2024-11-08;Accès libre;142 Rue de Bagnolet 75020 Paris;48.86143, 2.4056437;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7224601919011;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20074;2021-07-21T18:00:33+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*18*2;En service;15e Arrondissement;FR*V75*PPX15*18;FRV75PPX1518;Paris | Rue de la Fédération 10;;6;2024-11-08;Accès libre;10 Rue de la Fédération 75015 Paris;48.85482, 2.2904053;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7420405109341;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15182;2021-07-13T16:45:31+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX17*04*5;En service;17e Arrondissement;FR*V75*PPX17*04;FRV75PPX1704;Paris | Avenue de la Porte Pouchet 6;;6;2024-11-08;Accès libre;6 Avenue de la Porte Pouchet 75017 Paris;48.897976, 2.323452;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7504052001142;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17045;2021-07-12T15:58:30+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX17*04*1;En service;17e Arrondissement;FR*V75*PPX17*04;FRV75PPX1704;Paris | Avenue de la Porte Pouchet 6;;6;2024-11-08;Accès libre;6 Avenue de la Porte Pouchet 75017 Paris;48.897976, 2.323452;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7504052001142;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17041;2021-07-12T15:57:57+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*06*6;En service;16e Arrondissement;FR*V75*PPX16*06;FRV75PPX1606;Paris | Avenue d'Iéna  63;;6;2024-11-08;Accès libre;63 Avenue d'Iéna 75016 Paris;48.87133, 2.295196;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7407669942896;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16066;2021-07-07T10:22:49+02:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;
FR*V75*EPX15*15*3;En service;15e Arrondissement;FR*V75*PPX15*15;FRV75PPX1515;Paris | Rue de Lourmel 79;;4;2024-11-08;Accès libre;79 Rue de Lourmel 75015 Paris;48.845108, 2.287503;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7419536802472;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15153;2021-07-09T08:46:25+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*04*4;En service;16e Arrondissement;FR*V75*PPX16*04;FRV75PPX1604;Paris | Rue Jean de la Fontaine 42;;4;2024-11-08;Accès libre;42 Rue Jean de la Fontaine 75016 Paris;48.850998, 2.2719011;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7404920304689;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16044;2021-07-09T02:00:00+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*04*2;En service;16e Arrondissement;FR*V75*PPX16*04;FRV75PPX1604;Paris | Rue Jean de la Fontaine 42;;4;2024-11-08;Accès libre;42 Rue Jean de la Fontaine 75016 Paris;48.850998, 2.2719011;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7404920304689;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16042;2021-07-09T14:33:41+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*13*5;En service;15e Arrondissement;FR*V75*PPX15*13;FRV75PPX1513;Paris | Rue Cotentin 29;;7;2024-11-08;Accès libre;29 Rue Cotentin 75015 Paris;48.838547, 2.312675;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7495224211946;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15135;2022-01-21T15:34:07+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*03*6;En service;16e Arrondissement;FR*V75*PPX16*03;FRV75PPX1603;Paris | Rue des Eaux  2;;6;2024-11-08;Accès libre;2 Rue des Eaux 75016 Paris;48.85666, 2.2856026;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7451085282221;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16036;2021-11-09T12:00:34+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX18*01*1;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;;7;2024-11-08;Accès libre;1 Rue Fernand Labori 75018 Paris;48.898304, 2.3423252;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7546888469778;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18011;2021-07-13T14:41:52+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX17*03*4;En service;17e Arrondissement;FR*V75*PPX17*03;FRV75PPX1703;Paris | Place Charles Fillion  22;;6;2024-11-08;Accès libre;22 Place Charles Fillion 75017 Paris;48.888447, 2.3160603;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7570043317829;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17034;2021-07-07T10:16:26+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*07*1;En service;15e Arrondissement;FR*V75*PPX15*07;FRV75PPX1507;Paris | Avenue Emile Zola 65;;4;2024-11-08;Accès libre;65 Avenue Emile Zola 75015 Paris;48.846703, 2.2844167;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7483502070276;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15071;2021-07-01T09:52:09+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*03*1;En service;15e Arrondissement;FR*V75*PPX15*03;FRV75PPX1503;Paris | Rue Miollis 21;;7;2024-11-08;Accès libre;21 Rue Miollis 75015 Paris;48.845806, 2.3038075;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7408682967482;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15031;2021-07-13T16:28:14+02:00;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX10*03*4;En service;10e Arrondissement;FR*V75*PPX10*03;FRV75PPX1003;Paris | Avenue Richerand 11;;7;2024-11-08;Accès libre;11 Avenue Richerand 75010 Paris;48.87237, 2.366288;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7172648259230;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10034;2021-07-07T11:04:29+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX12*06*5;En service;12e Arrondissement;FR*V75*PPX12*06;FRV75PPX1206;Paris | Avenue de Saint-Mandé 94;;6;2024-11-08;Accès libre;94 Avenue de Saint-Mandé 75012 Paris;48.8444, 2.407044;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7285093959399;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12065;2021-07-27T02:00:00+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX14*01*2;En service;14e Arrondissement;FR*V75*PPX14*01;FRV75PPX1401;Paris | Rue Broussais  32;;6;2024-11-08;Accès libre;32 Rue Broussais 75014 Paris;48.82844, 2.336613;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7362373277834;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14012;2021-06-17T16:37:33+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX11*10*2;En service;11e Arrondissement;FR*V75*PPX11*10;FRV75PPX1110;Paris | Rue Saint-Maur 36;;4;2024-11-08;Accès libre;36 Rue Saint-Maur 75011 Paris;48.861534, 2.3809278;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7268596130074;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11102;2021-06-18T15:18:00+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX11*08*2;En service;11e Arrondissement;FR*V75*PPX11*08;FRV75PPX1108;Paris | Boulevard Richard Lenoir 36;;4;2024-11-08;Accès libre;36 Boulevard Richard Lenoir 75011 Paris;48.857258, 2.37139;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7272937664025;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11082;2021-06-18T13:16:42+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX11*02*4;En service;11e Arrondissement;FR*V75*PPX11*02;FRV75PPX1102;Paris | Rue de la Roquette  162;;7;2024-11-08;Accès libre;162 Rue de la Roquette 75011 Paris;48.858604, 2.384125;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7260926086614;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11024;2021-07-08T14:34:47+02:00;Non accessible;aucune restriction;False;3;True;True;False;False;False;False;24/7;
FR*V75*EPX12*02*1;En service;12e Arrondissement;FR*V75*PPX12*02;FRV75PPX1202;Paris | Rue du Charolais 2;;6;2024-11-08;Accès libre;2 Rue du Charolais 75012 Paris;48.83919, 2.387853;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7260202497653;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12021;2021-07-01T12:24:22+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX11*01*6;En service;11e Arrondissement;FR*V75*PPX11*01;FRV75PPX1101;Paris | Avenue Ledru Rollin 155;;7;2024-11-08;Accès libre;155 Avenue Ledru Rollin 75011 Paris;48.855328, 2.378338;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7206512194083;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11016;2021-06-30T16:57:26+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX12*01*4;En service;12e Arrondissement;FR*V75*PPX12*01;FRV75PPX1201;Paris | Avenue du Docteur Arnold Netter 10;;5;2025-03-14;Accès libre;10 Avenue du Docteur Arnold Netter 75012 Paris;48.841637, 2.4049802;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7252966607871;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12014;2021-06-10T16:16:20+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX09*02*1;En service;09e Arrondissement;FR*V75*PPX09*02;FRV75PPX0902;Paris | Rue de Chateaudun  21;;3;2024-11-08;Accès libre;21 Rue de Chateaudun 75009 Paris;48.87592, 2.3382897;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7118234366809;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09021;2021-06-10T11:09:16+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX10*01*3;En service;10e Arrondissement;FR*V75*PPX10*01;FRV75PPX1001;Paris | Rue Pierre Chausson 1;;4;2024-11-08;Accès libre;1 Rue Pierre Chausson 75010 Paris;48.87026, 2.3600461;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7122865336265;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10013;2021-05-19T15:32:51+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX04*02*3;En service;Paris centre;FR*V75*PPX04*02;FRV75PPX0402;Paris | Rue François Miron 80;;5;2024-11-08;Accès libre;80 Rue François Miron 75004 Paris;48.855366, 2.3591938;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7167438418762;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04023;2021-11-25T14:08:53+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX04*01*1;En service;Paris centre;FR*V75*PPX04*01;FRV75PPX0401;Paris | Quai aux Fleurs 23;;4;2024-11-08;Accès libre;23 Quai aux Fleurs 75004 Paris;48.854847, 2.3505278;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7371345782177;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04011;2021-06-23T11:00:43+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX03*01*4;En service;Paris centre;FR*V75*PPX03*01;FRV75PPX0301;Paris | Rue Saint-Martin 204;;4;2024-11-08;Accès libre;204 Rue Saint-Martin 75003 Paris;48.86334, 2.3526978;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7167004265326;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX03014;2021-05-12T12:02:42+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX20*01*3;En service;20e Arrondissement;FR*V75*PPX20*01;FRV75PPX2001;Paris | Rue de la Plaine 25;;6;2024-11-08;Accès libre;25 Rue de la Plaine 75020 Paris;48.85006, 2.4019644;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7272648228410;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20013;2021-05-19T18:06:12+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX01*02*4;En service;Paris centre;FR*V75*PPX01*02;FRV75PPX0102;Paris | Rue Jean-Jacques Rousseau 62;;4;2024-11-08;Accès libre;62 Jean-Jacques Rousseau 75001 Paris;48.86409, 2.3437343;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7124167795544;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX01024;2021-05-12T12:00:05+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*01*4;En service;16e Arrondissement;FR*V75*PPX16*01;FRV75PPX1601;Paris | Rue Molitor 16;;6;2024-11-08;Accès libre;16 Rue Molitor 75016 Paris;48.845284, 2.2640333;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7465557063064;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16014;2021-04-01T09:04:23+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*E9016*02*2;En service;16e Arrondissement;FR*V75*P9016*02;FRV75P901602;Paris | Avenue d'Iéna 37;;3;2024-11-08;Accès libre;37 Avenue d'Iéna 75016 Paris;48.86851, 2.295469;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07429377611388;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9016022;2021-03-15T15:42:11+01:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;
FR*V75*E9015*02*2;En service;15e Arrondissement;FR*V75*P9015*02;FRV75P901502;Paris | Avenue du Maine 16/18;;3;2024-11-08;Accès libre;16/18 Avenue du Maine 75015 Paris;48.843754, 2.320272;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50071869810090;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015022;2021-03-15T15:42:07+01:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;
FR*V75*E9011*04*3;En service;11e Arrondissement;FR*V75*P9011*04;FRV75P901104;Paris | Rue Saint-Maur 94;;3;2024-11-08;Accès libre;94 Rue Saint-Maur 75011 Paris;48.865356, 2.377939;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07275108430087;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9011043;2021-03-15T15:41:58+01:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;
FR*V75*E9009*01*1;En service;09e Arrondissement;FR*V75*P9009*01;FRV75P900901;Paris | Boulevard de Clichy 31;;3;2024-11-08;Accès libre;31 Boulevard de Clichy 75009 Paris;48.88264, 2.335728;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07198118591442;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9009011;2021-03-15T15:41:56+01:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;
